Freq.	-V(n002)/I(R3)
1.18032063565166e+004	(1.21551391439319e+002dB,-8.46008079227882e+001°)
1.18304155572510e+004	(1.21531008454383e+002dB,-8.46183726364949e+001°)
1.18576874816709e+004	(1.21510621338043e+002dB,-8.46359039100169e+001°)
1.18850222743695e+004	(1.21490230083459e+002dB,-8.46534017861392e+001°)
1.19124200802731e+004	(1.21469834683719e+002dB,-8.46708663072519e+001°)
1.19398810446421e+004	(1.21449435131840e+002dB,-8.46882975153500e+001°)
1.19674053130718e+004	(1.21429031420768e+002dB,-8.47056954520307e+001°)
1.19949930314931e+004	(1.21408623543378e+002dB,-8.47230601584931e+001°)
1.20226443461735e+004	(1.21388211492472e+002dB,-8.47403916755337e+001°)
1.20503594037173e+004	(1.21367795260781e+002dB,-8.47576900435468e+001°)
1.20781383510671e+004	(1.21347374840966e+002dB,-8.47749553025214e+001°)
1.21059813355041e+004	(1.21326950225615e+002dB,-8.47921874920390e+001°)
1.21338885046491e+004	(1.21306521407244e+002dB,-8.48093866512726e+001°)
1.21618600064630e+004	(1.21286088378298e+002dB,-8.48265528189838e+001°)
1.21898959892480e+004	(1.21265651131151e+002dB,-8.48436860335217e+001°)
1.22179966016480e+004	(1.21245209658103e+002dB,-8.48607863328197e+001°)
1.22461619926498e+004	(1.21224763951385e+002dB,-8.48778537543950e+001°)
1.22743923115834e+004	(1.21204314003154e+002dB,-8.48948883353451e+001°)
1.23026877081231e+004	(1.21183859805495e+002dB,-8.49118901123465e+001°)
1.23310483322884e+004	(1.21163401350424e+002dB,-8.49288591216531e+001°)
1.23594743344444e+004	(1.21142938629882e+002dB,-8.49457953990931e+001°)
1.23879658653030e+004	(1.21122471635738e+002dB,-8.49626989800674e+001°)
1.24165230759234e+004	(1.21102000359792e+002dB,-8.49795698995482e+001°)
1.24451461177131e+004	(1.21081524793769e+002dB,-8.49964081920755e+001°)
1.24738351424287e+004	(1.21061044929322e+002dB,-8.50132138917564e+001°)
1.25025903021765e+004	(1.21040560758033e+002dB,-8.50299870322620e+001°)
1.25314117494134e+004	(1.21020072271412e+002dB,-8.50467276468257e+001°)
1.25602996369480e+004	(1.20999579460896e+002dB,-8.50634357682412e+001°)
1.25892541179410e+004	(1.20979082317849e+002dB,-8.50801114288602e+001°)
1.26182753459060e+004	(1.20958580833564e+002dB,-8.50967546605899e+001°)
1.26473634747108e+004	(1.20938074999262e+002dB,-8.51133654948910e+001°)
1.26765186585777e+004	(1.20917564806089e+002dB,-8.51299439627757e+001°)
1.27057410520847e+004	(1.20897050245122e+002dB,-8.51464900948065e+001°)
1.27350308101659e+004	(1.20876531307362e+002dB,-8.51630039210910e+001°)
1.27643880881127e+004	(1.20856007983740e+002dB,-8.51794854712834e+001°)
1.27938130415745e+004	(1.20835480265114e+002dB,-8.51959347745794e+001°)
1.28233058265595e+004	(1.20814948142269e+002dB,-8.52123518597149e+001°)
1.28528665994354e+004	(1.20794411605917e+002dB,-8.52287367549654e+001°)
1.28824955169306e+004	(1.20773870646697e+002dB,-8.52450894881401e+001°)
1.29121927361346e+004	(1.20753325255177e+002dB,-8.52614100865830e+001°)
1.29419584144991e+004	(1.20732775421850e+002dB,-8.52776985771690e+001°)
1.29717927098388e+004	(1.20712221137138e+002dB,-8.52939549863024e+001°)
1.30016957803322e+004	(1.20691662391388e+002dB,-8.53101793399127e+001°)
1.30316677845222e+004	(1.20671099174878e+002dB,-8.53263716634549e+001°)
1.30617088813177e+004	(1.20650531477808e+002dB,-8.53425319819055e+001°)
1.30918192299933e+004	(1.20629959290308e+002dB,-8.53586603197606e+001°)
1.31219989901913e+004	(1.20609382602435e+002dB,-8.53747567010334e+001°)
1.31522483219216e+004	(1.20588801404172e+002dB,-8.53908211492517e+001°)
1.31825673855633e+004	(1.20568215685428e+002dB,-8.54068536874557e+001°)
1.32129563418650e+004	(1.20547625436042e+002dB,-8.54228543381959e+001°)
1.32434153519459e+004	(1.20527030645777e+002dB,-8.54388231235299e+001°)
1.32739445772966e+004	(1.20506431304323e+002dB,-8.54547600650206e+001°)
1.33045441797801e+004	(1.20485827401298e+002dB,-8.54706651837330e+001°)
1.33352143216325e+004	(1.20465218926246e+002dB,-8.54865385002331e+001°)
1.33659551654636e+004	(1.20444605868636e+002dB,-8.55023800345839e+001°)
1.33967668742586e+004	(1.20423988217866e+002dB,-8.55181898063434e+001°)
1.34276496113779e+004	(1.20403365963260e+002dB,-8.55339678345633e+001°)
1.34586035405587e+004	(1.20382739094068e+002dB,-8.55497141377842e+001°)
1.34896288259157e+004	(1.20362107599467e+002dB,-8.55654287340345e+001°)
1.35207256319420e+004	(1.20341471468558e+002dB,-8.55811116408281e+001°)
1.35518941235096e+004	(1.20320830690373e+002dB,-8.55967628751611e+001°)
1.35831344658707e+004	(1.20300185253867e+002dB,-8.56123824535093e+001°)
1.36144468246587e+004	(1.20279535147921e+002dB,-8.56279703918259e+001°)
1.36458313658884e+004	(1.20258880361344e+002dB,-8.56435267055386e+001°)
1.36772882559577e+004	(1.20238220882871e+002dB,-8.56590514095472e+001°)
1.37088176616477e+004	(1.20217556701163e+002dB,-8.56745445182207e+001°)
1.37404197501243e+004	(1.20196887804805e+002dB,-8.56900060453952e+001°)
1.37720946889387e+004	(1.20176214182312e+002dB,-8.57054360043702e+001°)
1.38038426460280e+004	(1.20155535822123e+002dB,-8.57208344079070e+001°)
1.38356637897170e+004	(1.20134852712602e+002dB,-8.57362012682251e+001°)
1.38675582887181e+004	(1.20114164842041e+002dB,-8.57515365970006e+001°)
1.38995263121327e+004	(1.20093472198657e+002dB,-8.57668404053621e+001°)
1.39315680294522e+004	(1.20072774770593e+002dB,-8.57821127038884e+001°)
1.39636836105585e+004	(1.20052072545918e+002dB,-8.57973535026070e+001°)
1.39958732257254e+004	(1.20031365512627e+002dB,-8.58125628109893e+001°)
1.40281370456187e+004	(1.20010653658640e+002dB,-8.58277406379488e+001°)
1.40604752412983e+004	(1.19989936971805e+002dB,-8.58428869918390e+001°)
1.40928879842179e+004	(1.19969215439893e+002dB,-8.58580018804488e+001°)
1.41253754462267e+004	(1.19948489050602e+002dB,-8.58730853110014e+001°)
1.41579377995700e+004	(1.19927757791557e+002dB,-8.58881372901503e+001°)
1.41905752168901e+004	(1.19907021650306e+002dB,-8.59031578239768e+001°)
1.42232878712274e+004	(1.19886280614325e+002dB,-8.59181469179873e+001°)
1.42560759360210e+004	(1.19865534671014e+002dB,-8.59331045771106e+001°)
1.42889395851102e+004	(1.19844783807699e+002dB,-8.59480308056936e+001°)
1.43218789927346e+004	(1.19824028011633e+002dB,-8.59629256074997e+001°)
1.43548943335357e+004	(1.19803267269992e+002dB,-8.59777889857059e+001°)
1.43879857825576e+004	(1.19782501569880e+002dB,-8.59926209428986e+001°)
1.44211535152478e+004	(1.19761730898324e+002dB,-8.60074214810727e+001°)
1.44543977074584e+004	(1.19740955242279e+002dB,-8.60221906016256e+001°)
1.44877185354467e+004	(1.19720174588623e+002dB,-8.60369283053570e+001°)
1.45211161758766e+004	(1.19699388924161e+002dB,-8.60516345924640e+001°)
1.45545908058188e+004	(1.19678598235624e+002dB,-8.60663094625393e+001°)
1.45881426027526e+004	(1.19657802509666e+002dB,-8.60809529145673e+001°)
1.46217717445663e+004	(1.19637001732867e+002dB,-8.60955649469212e+001°)
1.46554784095582e+004	(1.19616195891735e+002dB,-8.61101455573597e+001°)
1.46892627764378e+004	(1.19595384972699e+002dB,-8.61246947430245e+001°)
1.47231250243263e+004	(1.19574568962117e+002dB,-8.61392125004364e+001°)
1.47570653327581e+004	(1.19553747846270e+002dB,-8.61536988254928e+001°)
1.47910838816812e+004	(1.19532921611364e+002dB,-8.61681537134638e+001°)
1.48251808514586e+004	(1.19512090243533e+002dB,-8.61825771589896e+001°)
1.48593564228692e+004	(1.19491253728832e+002dB,-8.61969691560769e+001°)
1.48936107771082e+004	(1.19470412053246e+002dB,-8.62113296980958e+001°)
1.49279440957891e+004	(1.19449565202680e+002dB,-8.62256587777769e+001°)
1.49623565609434e+004	(1.19428713162968e+002dB,-8.62399563872069e+001°)
1.49968483550228e+004	(1.19407855919868e+002dB,-8.62542225178268e+001°)
1.50314196608993e+004	(1.19386993459063e+002dB,-8.62684571604275e+001°)
1.50660706618665e+004	(1.19366125766160e+002dB,-8.62826603051467e+001°)
1.51008015416406e+004	(1.19345252826693e+002dB,-8.62968319414656e+001°)
1.51356124843612e+004	(1.19324374626120e+002dB,-8.63109720582065e+001°)
1.51705036745924e+004	(1.19303491149824e+002dB,-8.63250806435269e+001°)
1.52054752973240e+004	(1.19282602383113e+002dB,-8.63391576849189e+001°)
1.52405275379720e+004	(1.19261708311221e+002dB,-8.63532031692043e+001°)
1.52756605823798e+004	(1.19240808919306e+002dB,-8.63672170825310e+001°)
1.53108746168194e+004	(1.19219904192451e+002dB,-8.63811994103702e+001°)
1.53461698279920e+004	(1.19198994115665e+002dB,-8.63951501375125e+001°)
1.53815464030294e+004	(1.19178078673882e+002dB,-8.64090692480649e+001°)
1.54170045294946e+004	(1.19157157851960e+002dB,-8.64229567254466e+001°)
1.54525443953832e+004	(1.19136231634682e+002dB,-8.64368125523856e+001°)
1.54881661891239e+004	(1.19115300006757e+002dB,-8.64506367109156e+001°)
1.55238700995799e+004	(1.19094362952818e+002dB,-8.64644291823721e+001°)
1.55596563160498e+004	(1.19073420457425e+002dB,-8.64781899473885e+001°)
1.55955250282686e+004	(1.19052472505061e+002dB,-8.64919189858933e+001°)
1.56314764264086e+004	(1.19031519080134e+002dB,-8.65056162771054e+001°)
1.56675107010805e+004	(1.19010560166978e+002dB,-8.65192817995311e+001°)
1.57036280433346e+004	(1.18989595749852e+002dB,-8.65329155309602e+001°)
1.57398286446612e+004	(1.18968625812940e+002dB,-8.65465174484630e+001°)
1.57761126969925e+004	(1.18947650340351e+002dB,-8.65600875283851e+001°)
1.58124803927029e+004	(1.18926669316119e+002dB,-8.65736257463449e+001°)
1.58489319246102e+004	(1.18905682724203e+002dB,-8.65871320772296e+001°)
1.58854674859768e+004	(1.18884690548487e+002dB,-8.66006064951909e+001°)
1.59220872705107e+004	(1.18863692772781e+002dB,-8.66140489736415e+001°)
1.59587914723663e+004	(1.18842689380819e+002dB,-8.66274594852515e+001°)
1.59955802861457e+004	(1.18821680356261e+002dB,-8.66408380019445e+001°)
1.60324539068994e+004	(1.18800665682692e+002dB,-8.66541844948935e+001°)
1.60694125301278e+004	(1.18779645343622e+002dB,-8.66674989345167e+001°)
1.61064563517817e+004	(1.18758619322486e+002dB,-8.66807812904744e+001°)
1.61435855682639e+004	(1.18737587602645e+002dB,-8.66940315316646e+001°)
1.61808003764296e+004	(1.18716550167385e+002dB,-8.67072496262186e+001°)
1.62181009735883e+004	(1.18695506999917e+002dB,-8.67204355414980e+001°)
1.62554875575038e+004	(1.18674458083378e+002dB,-8.67335892440903e+001°)
1.62929603263962e+004	(1.18653403400830e+002dB,-8.67467106998042e+001°)
1.63305194789423e+004	(1.18632342935260e+002dB,-8.67597998736666e+001°)
1.63681652142771e+004	(1.18611276669580e+002dB,-8.67728567299181e+001°)
1.64058977319944e+004	(1.18590204586631e+002dB,-8.67858812320088e+001°)
1.64437172321483e+004	(1.18569126669174e+002dB,-8.67988733425937e+001°)
1.64816239152540e+004	(1.18548042899900e+002dB,-8.68118330235300e+001°)
1.65196179822891e+004	(1.18526953261424e+002dB,-8.68247602358714e+001°)
1.65576996346942e+004	(1.18505857736286e+002dB,-8.68376549398652e+001°)
1.65958690743746e+004	(1.18484756306953e+002dB,-8.68505170949473e+001°)
1.66341265037006e+004	(1.18463648955818e+002dB,-8.68633466597377e+001°)
1.66724721255096e+004	(1.18442535665197e+002dB,-8.68761435920374e+001°)
1.67109061431060e+004	(1.18421416417336e+002dB,-8.68889078488235e+001°)
1.67494287602633e+004	(1.18400291194403e+002dB,-8.69016393862439e+001°)
1.67880401812245e+004	(1.18379159978495e+002dB,-8.69143381596153e+001°)
1.68267406107036e+004	(1.18358022751633e+002dB,-8.69270041234169e+001°)
1.68655302538863e+004	(1.18336879495765e+002dB,-8.69396372312864e+001°)
1.69044093164316e+004	(1.18315730192765e+002dB,-8.69522374360163e+001°)
1.69433780044722e+004	(1.18294574824434e+002dB,-8.69648046895492e+001°)
1.69824365246164e+004	(1.18273413372497e+002dB,-8.69773389429731e+001°)
1.70215850839484e+004	(1.18252245818609e+002dB,-8.69898401465169e+001°)
1.70608238900301e+004	(1.18231072144347e+002dB,-8.70023082495465e+001°)
1.71001531509018e+004	(1.18209892331218e+002dB,-8.70147432005596e+001°)
1.71395730750832e+004	(1.18188706360654e+002dB,-8.70271449471822e+001°)
1.71790838715748e+004	(1.18167514214014e+002dB,-8.70395134361626e+001°)
1.72186857498590e+004	(1.18146315872585e+002dB,-8.70518486133679e+001°)
1.72583789199009e+004	(1.18125111317577e+002dB,-8.70641504237793e+001°)
1.72981635921499e+004	(1.18103900530132e+002dB,-8.70764188114869e+001°)
1.73380399775403e+004	(1.18082683491314e+002dB,-8.70886537196861e+001°)
1.73780082874926e+004	(1.18061460182119e+002dB,-8.71008550906717e+001°)
1.74180687339150e+004	(1.18040230583466e+002dB,-8.71130228658341e+001°)
1.74582215292039e+004	(1.18018994676203e+002dB,-8.71251569856542e+001°)
1.74984668862454e+004	(1.17997752441107e+002dB,-8.71372573896990e+001°)
1.75388050184165e+004	(1.17976503858878e+002dB,-8.71493240166164e+001°)
1.75792361395858e+004	(1.17955248910149e+002dB,-8.71613568041304e+001°)
1.76197604641152e+004	(1.17933987575477e+002dB,-8.71733556890369e+001°)
1.76603782068605e+004	(1.17912719835347e+002dB,-8.71853206071983e+001°)
1.77010895831731e+004	(1.17891445670174e+002dB,-8.71972514935387e+001°)
1.77418948089005e+004	(1.17870165060299e+002dB,-8.72091482820395e+001°)
1.77827941003881e+004	(1.17848877985992e+002dB,-8.72210109057336e+001°)
1.78237876744797e+004	(1.17827584427451e+002dB,-8.72328392967014e+001°)
1.78648757485193e+004	(1.17806284364802e+002dB,-8.72446333860654e+001°)
1.79060585403518e+004	(1.17784977778101e+002dB,-8.72563931039850e+001°)
1.79473362683241e+004	(1.17763664647330e+002dB,-8.72681183796516e+001°)
1.79887091512867e+004	(1.17742344952403e+002dB,-8.72798091412843e+001°)
1.80301774085945e+004	(1.17721018673161e+002dB,-8.72914653161236e+001°)
1.80717412601081e+004	(1.17699685789372e+002dB,-8.73030868304274e+001°)
1.81134009261948e+004	(1.17678346280738e+002dB,-8.73146736094653e+001°)
1.81551566277302e+004	(1.17657000126887e+002dB,-8.73262255775134e+001°)
1.81970085860986e+004	(1.17635647307376e+002dB,-8.73377426578494e+001°)
1.82389570231952e+004	(1.17614287801694e+002dB,-8.73492247727477e+001°)
1.82810021614262e+004	(1.17592921589257e+002dB,-8.73606718434735e+001°)
1.83231442237109e+004	(1.17571548649414e+002dB,-8.73720837902779e+001°)
1.83653834334823e+004	(1.17550168961442e+002dB,-8.73834605323929e+001°)
1.84077200146883e+004	(1.17528782504548e+002dB,-8.73948019880253e+001°)
1.84501541917935e+004	(1.17507389257871e+002dB,-8.74061080743527e+001°)
1.84926861897796e+004	(1.17485989200479e+002dB,-8.74173787075165e+001°)
1.85353162341469e+004	(1.17464582311371e+002dB,-8.74286138026182e+001°)
1.85780445509158e+004	(1.17443168569478e+002dB,-8.74398132737126e+001°)
1.86208713666274e+004	(1.17421747953662e+002dB,-8.74509770338037e+001°)
1.86637969083455e+004	(1.17400320442715e+002dB,-8.74621049948376e+001°)
1.87068214036568e+004	(1.17378886015360e+002dB,-8.74731970676985e+001°)
1.87499450806729e+004	(1.17357444650255e+002dB,-8.74842531622029e+001°)
1.87931681680314e+004	(1.17335996325986e+002dB,-8.74952731870935e+001°)
1.88364908948968e+004	(1.17314541021074e+002dB,-8.75062570500338e+001°)
1.88799134909617e+004	(1.17293078713969e+002dB,-8.75172046576032e+001°)
1.89234361864485e+004	(1.17271609383058e+002dB,-8.75281159152903e+001°)
1.89670592121102e+004	(1.17250133006656e+002dB,-8.75389907274887e+001°)
1.90107827992317e+004	(1.17228649563014e+002dB,-8.75498289974894e+001°)
1.90546071796312e+004	(1.17207159030315e+002dB,-8.75606306274772e+001°)
1.90985325856611e+004	(1.17185661386674e+002dB,-8.75713955185233e+001°)
1.91425592502096e+004	(1.17164156610144e+002dB,-8.75821235705805e+001°)
1.91866874067016e+004	(1.17142644678706e+002dB,-8.75928146824775e+001°)
1.92309172891003e+004	(1.17121125570278e+002dB,-8.76034687519121e+001°)
1.92752491319081e+004	(1.17099599262713e+002dB,-8.76140856754463e+001°)
1.93196831701679e+004	(1.17078065733797e+002dB,-8.76246653485007e+001°)
1.93642196394648e+004	(1.17056524961251e+002dB,-8.76352076653474e+001°)
1.94088587759265e+004	(1.17034976922732e+002dB,-8.76457125191055e+001°)
1.94536008162253e+004	(1.17013421595830e+002dB,-8.76561798017336e+001°)
1.94984459975791e+004	(1.16991858958073e+002dB,-8.76666094040254e+001°)
1.95433945577526e+004	(1.16970288986923e+002dB,-8.76770012156030e+001°)
1.95884467350586e+004	(1.16948711659780e+002dB,-8.76873551249107e+001°)
1.96336027683591e+004	(1.16927126953977e+002dB,-8.76976710192092e+001°)
1.96788628970671e+004	(1.16905534846787e+002dB,-8.77079487845695e+001°)
1.97242273611472e+004	(1.16883935315418e+002dB,-8.77181883058669e+001°)
1.97696964011173e+004	(1.16862328337015e+002dB,-8.77283894667745e+001°)
1.98152702580496e+004	(1.16840713888663e+002dB,-8.77385521497578e+001°)
1.98609491735724e+004	(1.16819091947380e+002dB,-8.77486762360675e+001°)
1.99067333898705e+004	(1.16797462490127e+002dB,-8.77587616057340e+001°)
1.99526231496874e+004	(1.16775825493800e+002dB,-8.77688081375613e+001°)
1.99986186963261e+004	(1.16754180935236e+002dB,-8.77788157091199e+001°)
2.00447202736503e+004	(1.16732528791208e+002dB,-8.77887841967412e+001°)
2.00909281260859e+004	(1.16710869038431e+002dB,-8.77987134755112e+001°)
2.01372424986225e+004	(1.16689201653559e+002dB,-8.78086034192638e+001°)
2.01836636368142e+004	(1.16667526613184e+002dB,-8.78184539005746e+001°)
2.02301917867813e+004	(1.16645843893842e+002dB,-8.78282647907541e+001°)
2.02768271952114e+004	(1.16624153472006e+002dB,-8.78380359598423e+001°)
2.03235701093608e+004	(1.16602455324092e+002dB,-8.78477672766011e+001°)
2.03704207770558e+004	(1.16580749426456e+002dB,-8.78574586085083e+001°)
2.04173794466939e+004	(1.16559035755398e+002dB,-8.78671098217511e+001°)
2.04644463672453e+004	(1.16537314287157e+002dB,-8.78767207812197e+001°)
2.05116217882543e+004	(1.16515584997916e+002dB,-8.78862913505001e+001°)
2.05589059598400e+004	(1.16493847863802e+002dB,-8.78958213918682e+001°)
2.06062991326986e+004	(1.16472102860882e+002dB,-8.79053107662829e+001°)
2.06538015581039e+004	(1.16450349965169e+002dB,-8.79147593333794e+001°)
2.07014134879090e+004	(1.16428589152620e+002dB,-8.79241669514624e+001°)
2.07491351745477e+004	(1.16406820399134e+002dB,-8.79335334774998e+001°)
2.07969668710355e+004	(1.16385043680557e+002dB,-8.79428587671153e+001°)
2.08449088309715e+004	(1.16363258972680e+002dB,-8.79521426745822e+001°)
2.08929613085390e+004	(1.16341466251239e+002dB,-8.79613850528164e+001°)
2.09411245585075e+004	(1.16319665491915e+002dB,-8.79705857533697e+001°)
2.09893988362338e+004	(1.16297856670336e+002dB,-8.79797446264224e+001°)
2.10377843976633e+004	(1.16276039762079e+002dB,-8.79888615207772e+001°)
2.10862814993315e+004	(1.16254214742664e+002dB,-8.79979362838516e+001°)
2.11348903983650e+004	(1.16232381587563e+002dB,-8.80069687616715e+001°)
2.11836113524836e+004	(1.16210540272194e+002dB,-8.80159587988638e+001°)
2.12324446200007e+004	(1.16188690771923e+002dB,-8.80249062386499e+001°)
2.12813904598257e+004	(1.16166833062066e+002dB,-8.80338109228376e+001°)
2.13304491314643e+004	(1.16144967117888e+002dB,-8.80426726918156e+001°)
2.13796208950209e+004	(1.16123092914606e+002dB,-8.80514913845453e+001°)
